"state","abbreviation","region","zip","latitude","longitude"
"Massachusetts","MA","Northeast","02575",41.400252,-70.656934
"Massachusetts","MA","Northeast","02576",41.772221,-70.762948
"Massachusetts","MA","Northeast","02584",41.258688,-70.007142
"Massachusetts","MA","Northeast","02601",41.657961,-70.298093
"Massachusetts","MA","Northeast","02630",41.706769,-70.31253
"Massachusetts","MA","Northeast","02631",41.747513,-70.066223
"Massachusetts","MA","Northeast","02632",41.659097,-70.346877
"Massachusetts","MA","Northeast","02633",41.689734,-69.972126
"Massachusetts","MA","Northeast","02635",41.624054,-70.439397
"Massachusetts","MA","Northeast","02637",41.705726,-70.270928
"Massachusetts","MA","Northeast","02638",41.730228,-70.197398
"Massachusetts","MA","Northeast","02639",41.668067,-70.136979
"Massachusetts","MA","Northeast","02641",41.751246,-70.153472
"Massachusetts","MA","Northeast","02642",41.841331,-69.977436
"Massachusetts","MA","Northeast","02643",41.797777,-69.937327
"Massachusetts","MA","Northeast","02644",41.683488,-70.510786
"Massachusetts","MA","Northeast","02645",41.711052,-70.057609
"Massachusetts","MA","Northeast","02646",41.670596,-70.071449
"Massachusetts","MA","Northeast","02647",41.630127,-70.310144
"Massachusetts","MA","Northeast","02648",41.670946,-70.41537
"Massachusetts","MA","Northeast","02649",41.616801,-70.490097
"Massachusetts","MA","Northeast","02650",41.701947,-69.961375
"Massachusetts","MA","Northeast","02651",41.874985,-70.003492
"Massachusetts","MA","Northeast","02652",42.049537,-70.094991
"Massachusetts","MA","Northeast","02653",41.769125,-69.97358
"Massachusetts","MA","Northeast","02655",41.627984,-70.392013
"Massachusetts","MA","Northeast","02657",42.059829,-70.200407
"Massachusetts","MA","Northeast","02659",41.681465,-70.023537
"Massachusetts","MA","Northeast","02660",41.707699,-70.15856
"Massachusetts","MA","Northeast","02663",41.894444,-70.01218
"Massachusetts","MA","Northeast","02664",41.674727,-70.195648
"Massachusetts","MA","Northeast","02666",41.99078,-70.045714
"Massachusetts","MA","Northeast","02667",41.921997,-70.023356
"Massachusetts","MA","Northeast","02668",41.716216,-70.36307
"Massachusetts","MA","Northeast","02669",41.666693,-69.989716
"Massachusetts","MA","Northeast","02670",41.660113,-70.170678
"Massachusetts","MA","Northeast","02671",41.670839,-70.1134
"Massachusetts","MA","Northeast","02672",41.6357,-70.313634
"Massachusetts","MA","Northeast","02673",41.655712,-70.247044
"Massachusetts","MA","Northeast","02675",41.704155,-70.231801
"Massachusetts","MA","Northeast","02702",41.785113,-71.059047
"Massachusetts","MA","Northeast","02703",41.931653,-71.294503
"Massachusetts","MA","Northeast","02713",41.441295,-70.902217
"Massachusetts","MA","Northeast","02715",41.803649,-71.15338
"Massachusetts","MA","Northeast","02717",41.760108,-70.972874
"Massachusetts","MA","Northeast","02718",41.862486,-71.01169
"Massachusetts","MA","Northeast","02719",41.633619,-70.871306
"Massachusetts","MA","Northeast","02720",41.72505,-71.121329
"Massachusetts","MA","Northeast","02721",41.675125,-71.148281
"Massachusetts","MA","Northeast","02723",41.692705,-71.129726
"Massachusetts","MA","Northeast","02724",41.683936,-71.1775
"Massachusetts","MA","Northeast","02725",41.720043,-71.188272
"Massachusetts","MA","Northeast","02726",41.7597,-71.144592
"Massachusetts","MA","Northeast","02738",41.704138,-70.752225
"Massachusetts","MA","Northeast","02739",41.665794,-70.814531
"Massachusetts","MA","Northeast","02740",41.637485,-70.938265
"Massachusetts","MA","Northeast","02743",41.718217,-70.901151
"Massachusetts","MA","Northeast","02744",41.606252,-70.913632
"Massachusetts","MA","Northeast","02745",41.700737,-70.950546
"Massachusetts","MA","Northeast","02746",41.660995,-70.940137
"Massachusetts","MA","Northeast","02747",41.664711,-71.015699
"Massachusetts","MA","Northeast","02748",41.553084,-70.971453
"Massachusetts","MA","Northeast","02760",41.972509,-71.334397
"Massachusetts","MA","Northeast","02762",42.0128,-71.336602
"Massachusetts","MA","Northeast","02763",41.966866,-71.308574
"Massachusetts","MA","Northeast","02764",41.851929,-71.153598
"Massachusetts","MA","Northeast","02766",41.965341,-71.18178
"Massachusetts","MA","Northeast","02767",41.940996,-71.048499
"Massachusetts","MA","Northeast","02769",41.846878,-71.24487
"Massachusetts","MA","Northeast","02770",41.759846,-70.838449
"Massachusetts","MA","Northeast","02771",41.842106,-71.322309
"Massachusetts","MA","Northeast","02777",41.758163,-71.214181
"Massachusetts","MA","Northeast","02779",41.838061,-71.077615
"Massachusetts","MA","Northeast","02780",41.909112,-71.118346
"Massachusetts","MA","Northeast","02790",41.599176,-71.082371
"Massachusetts","MA","Northeast","02791",41.528538,-71.078091
"Rhode Island","RI","Northeast","02802",41.95213,-71.456233
"Rhode Island","RI","Northeast","02804",41.434772,-71.769527
"Rhode Island","RI","Northeast","02806",41.734753,-71.319732
"Rhode Island","RI","Northeast","02807",41.176815,-71.577085
"Rhode Island","RI","Northeast","02808",41.408251,-71.749674
"Rhode Island","RI","Northeast","02809",41.67573,-71.273331
"Rhode Island","RI","Northeast","02812",41.478948,-71.652334
"Rhode Island","RI","Northeast","02813",41.394216,-71.669822
"Rhode Island","RI","Northeast","02814",41.895948,-71.700406
"Rhode Island","RI","Northeast","02815",41.77463,-71.647954
"Rhode Island","RI","Northeast","02816",41.696499,-71.622662
"Rhode Island","RI","Northeast","02817",41.637083,-71.678361
"Rhode Island","RI","Northeast","02818",41.642919,-71.485719
"Rhode Island","RI","Northeast","02822",41.57021,-71.626993
"Rhode Island","RI","Northeast","02825",41.782067,-71.726833
"Rhode Island","RI","Northeast","02826",41.982746,-71.653144
"Rhode Island","RI","Northeast","02827",41.698748,-71.739118
"Rhode Island","RI","Northeast","02828",41.879928,-71.563999
"Rhode Island","RI","Northeast","02830",41.97493,-71.651187
"Rhode Island","RI","Northeast","02831",41.774762,-71.620289
"Rhode Island","RI","Northeast","02832",41.514717,-71.729622
"Rhode Island","RI","Northeast","02833",41.492067,-71.769901
"Rhode Island","RI","Northeast","02835",41.510088,-71.378366
"Rhode Island","RI","Northeast","02836",41.454681,-71.620208
"Rhode Island","RI","Northeast","02837",41.518769,-71.167247
"Rhode Island","RI","Northeast","02838",41.965257,-71.476374
"Rhode Island","RI","Northeast","02839",41.940757,-71.641513
"Rhode Island","RI","Northeast","02840",41.478216,-71.322375
"Rhode Island","RI","Northeast","02841",41.511864,-71.332175
"Rhode Island","RI","Northeast","02842",41.518673,-71.281685
"Rhode Island","RI","Northeast","02852",41.588565,-71.459811
"Rhode Island","RI","Northeast","02857",41.822761,-71.633605
"Rhode Island","RI","Northeast","02858",41.964461,-71.651336
"Rhode Island","RI","Northeast","02859",41.959073,-71.757323
"Rhode Island","RI","Northeast","02860",41.870562,-71.388681
"Rhode Island","RI","Northeast","02861",41.878603,-71.353131
"Rhode Island","RI","Northeast","02863",41.890064,-71.393481
"Rhode Island","RI","Northeast","02864",41.966913,-71.428933
"Rhode Island","RI","Northeast","02865",41.915455,-71.449815
"Rhode Island","RI","Northeast","02871",41.587299,-71.261246
"Rhode Island","RI","Northeast","02872",41.597055,-71.320666
"Rhode Island","RI","Northeast","02873",41.533083,-71.780518
"Rhode Island","RI","Northeast","02874",41.508687,-71.481743
"Rhode Island","RI","Northeast","02875",41.456486,-71.638865
"Rhode Island","RI","Northeast","02876",41.994278,-71.58549
"Rhode Island","RI","Northeast","02878",41.609436,-71.178113
"Rhode Island","RI","Northeast","02879",41.424019,-71.534277
"Rhode Island","RI","Northeast","02881",41.478083,-71.524717
"Rhode Island","RI","Northeast","02882",41.415152,-71.465251
"Rhode Island","RI","Northeast","02885",41.725138,-71.258805
"Rhode Island","RI","Northeast","02886",41.703849,-71.455568
"Rhode Island","RI","Northeast","02888",41.747671,-71.406118
"Rhode Island","RI","Northeast","02889",41.700591,-71.376927
"Rhode Island","RI","Northeast","02891",41.361854,-71.789689
"Rhode Island","RI","Northeast","02892",41.492004,-71.594774
"Rhode Island","RI","Northeast","02893",41.679006,-71.518688
"Rhode Island","RI","Northeast","02894",41.444477,-71.703238
"Rhode Island","RI","Northeast","02895",42.001706,-71.499949
"Rhode Island","RI","Northeast","02896",41.975186,-71.544069
"Rhode Island","RI","Northeast","02898",41.51764,-71.668521
"Rhode Island","RI","Northeast","02903",41.81823,-71.409088
"Rhode Island","RI","Northeast","02904",41.858334,-71.436294
"Rhode Island","RI","Northeast","02905",41.784725,-71.396103
"Rhode Island","RI","Northeast","02906",41.840169,-71.390408
"Rhode Island","RI","Northeast","02907",41.798593,-71.42463
"Rhode Island","RI","Northeast","02908",41.839825,-71.436794
"Rhode Island","RI","Northeast","02909",41.821417,-71.453215
"Rhode Island","RI","Northeast","02910",41.774999,-71.435594
"Rhode Island","RI","Northeast","02911",41.854888,-71.472812
"Rhode Island","RI","Northeast","02912",41.825593,-71.402239
"Rhode Island","RI","Northeast","02914",41.814838,-71.365333
"Rhode Island","RI","Northeast","02915",41.772847,-71.354839
"Rhode Island","RI","Northeast","02916",41.842661,-71.352438
"Rhode Island","RI","Northeast","02917",41.905774,-71.523305
"Rhode Island","RI","Northeast","02919",41.82744,-71.519879
"Rhode Island","RI","Northeast","02920",41.767344,-71.465508
"Rhode Island","RI","Northeast","02921",41.768455,-71.515778
"New Hampshire","NH","Northeast","03031",42.874864,-71.600503
"New Hampshire","NH","Northeast","03032",42.997261,-71.363424
"New Hampshire","NH","Northeast","03033",42.749263,-71.67567
"New Hampshire","NH","Northeast","03034",43.05687,-71.340559
"New Hampshire","NH","Northeast","03036",42.98453,-71.255104
"New Hampshire","NH","Northeast","03037",43.141274,-71.248197
"New Hampshire","NH","Northeast","03038",42.892761,-71.276763
"New Hampshire","NH","Northeast","03042",43.054187,-71.084193
"New Hampshire","NH","Northeast","03043",42.997,-71.817788
"New Hampshire","NH","Northeast","03044",43.00037,-71.119161
"New Hampshire","NH","Northeast","03045",43.021515,-71.563462
"New Hampshire","NH","Northeast","03046",43.116338,-71.595355
"New Hampshire","NH","Northeast","03047",42.93874,-71.879424
"New Hampshire","NH","Northeast","03048",42.742874,-71.761755
"New Hampshire","NH","Northeast","03049",42.749626,-71.585401
"New Hampshire","NH","Northeast","03051",42.760508,-71.409494
"New Hampshire","NH","Northeast","03052",42.846081,-71.468283
"New Hampshire","NH","Northeast","03053",42.869839,-71.387845
"New Hampshire","NH","Northeast","03054",42.852034,-71.519876
"New Hampshire","NH","Northeast","03055",42.818645,-71.673354
"New Hampshire","NH","Northeast","03057",42.908885,-71.694199
"New Hampshire","NH","Northeast","03060",42.741087,-71.458266
"New Hampshire","NH","Northeast","03062",42.722323,-71.501176
"New Hampshire","NH","Northeast","03063",42.782084,-71.518043
"New Hampshire","NH","Northeast","03064",42.779378,-71.474918
"New Hampshire","NH","Northeast","03070",42.981209,-71.67752
"New Hampshire","NH","Northeast","03071",42.746257,-71.874434
"New Hampshire","NH","Northeast","03076",42.730992,-71.337073
"New Hampshire","NH","Northeast","03077",43.038038,-71.205107
"New Hampshire","NH","Northeast","03079",42.788264,-71.221726
"New Hampshire","NH","Northeast","03082",42.896409,-71.768341
"New Hampshire","NH","Northeast","03084",42.826913,-71.875292
"New Hampshire","NH","Northeast","03086",42.832235,-71.759609
"New Hampshire","NH","Northeast","03087",42.811092,-71.302688
"New Hampshire","NH","Northeast","03101",42.989027,-71.466111
"New Hampshire","NH","Northeast","03102",43.011907,-71.491063
"New Hampshire","NH","Northeast","03103",42.950538,-71.446547
"New Hampshire","NH","Northeast","03104",43.009552,-71.439782
"New Hampshire","NH","Northeast","03106",43.082584,-71.446878
"New Hampshire","NH","Northeast","03109",42.963734,-71.40035
"New Hampshire","NH","Northeast","03110",42.935584,-71.536871
"New Hampshire","NH","Northeast","03215",43.942653,-71.447732
"New Hampshire","NH","Northeast","03216",43.451175,-71.79794
"New Hampshire","NH","Northeast","03217",43.726075,-71.642508
"New Hampshire","NH","Northeast","03218",43.338034,-71.277262
"New Hampshire","NH","Northeast","03220",43.474458,-71.48221
"New Hampshire","NH","Northeast","03221",43.258003,-71.960169
"New Hampshire","NH","Northeast","03222",43.642709,-71.789139
"New Hampshire","NH","Northeast","03223",43.855414,-71.68547
"New Hampshire","NH","Northeast","03224",43.36249,-71.55802
"New Hampshire","NH","Northeast","03225",43.363816,-71.24173
"New Hampshire","NH","Northeast","03226",43.711764,-71.504236
"New Hampshire","NH","Northeast","03227",43.841192,-71.480852
"New Hampshire","NH","Northeast","03229",43.202187,-71.696803
"New Hampshire","NH","Northeast","03230",43.508647,-71.890241
"New Hampshire","NH","Northeast","03231",43.473341,-71.762339
"New Hampshire","NH","Northeast","03233",43.424011,-71.9312
"New Hampshire","NH","Northeast","03234",43.204812,-71.348563
"New Hampshire","NH","Northeast","03235",43.449136,-71.674267
"New Hampshire","NH","Northeast","03237",43.423058,-71.387218
"New Hampshire","NH","Northeast","03238",43.984428,-71.911271
"New Hampshire","NH","Northeast","03240",43.574714,-71.952004
"New Hampshire","NH","Northeast","03241",43.751504,-71.817394
"New Hampshire","NH","Northeast","03242",43.169407,-71.831201
"New Hampshire","NH","Northeast","03243",43.528306,-71.769192
"New Hampshire","NH","Northeast","03244",43.128103,-71.91694
"New Hampshire","NH","Northeast","03245",43.76159,-71.583345
"New Hampshire","NH","Northeast","03246",43.576496,-71.482301
"New Hampshire","NH","Northeast","03249",43.519156,-71.375593
"New Hampshire","NH","Northeast","03251",44.100673,-71.494074
"New Hampshire","NH","Northeast","03253",43.631211,-71.498585
"New Hampshire","NH","Northeast","03254",43.717721,-71.369179
"New Hampshire","NH","Northeast","03255",43.314026,-72.024551
"New Hampshire","NH","Northeast","03256",43.623334,-71.632615
"New Hampshire","NH","Northeast","03257",43.417721,-71.990609
"New Hampshire","NH","Northeast","03258",43.265259,-71.408835
"New Hampshire","NH","Northeast","03259",43.875712,-71.395018
"New Hampshire","NH","Northeast","03260",43.343127,-71.923616
"New Hampshire","NH","Northeast","03261",43.211856,-71.223393
"New Hampshire","NH","Northeast","03262",43.999889,-71.714447
"New Hampshire","NH","Northeast","03263",43.288501,-71.309368
"New Hampshire","NH","Northeast","03264",43.738799,-71.702722
"New Hampshire","NH","Northeast","03266",43.782855,-71.884727
"New Hampshire","NH","Northeast","03268",43.386099,-71.772917
"New Hampshire","NH","Northeast","03269",43.524186,-71.601607
"New Hampshire","NH","Northeast","03273",43.301982,-71.926953
"New Hampshire","NH","Northeast","03275",43.170513,-71.417063
"New Hampshire","NH","Northeast","03276",43.431031,-71.575998
"New Hampshire","NH","Northeast","03278",43.30893,-71.835506
"New Hampshire","NH","Northeast","03279",43.96583,-71.8591
"New Hampshire","NH","Northeast","03280",43.190068,-72.093879
"New Hampshire","NH","Northeast","03281",43.078057,-71.703708
"New Hampshire","NH","Northeast","03282",43.858721,-71.923718
"New Hampshire","NH","Northeast","03284",43.473002,-72.013536
"New Hampshire","NH","Northeast","03285",43.94787,-71.635802
"New Hampshire","NH","Northeast","03287",43.443115,-71.922637
"New Hampshire","NH","Northeast","03290",43.129847,-71.131859
"New Hampshire","NH","Northeast","03291",43.179131,-71.142619
"New Hampshire","NH","Northeast","03293",43.97062,-71.679913
"New Hampshire","NH","Northeast","03301",43.238549,-71.555988
"New Hampshire","NH","Northeast","03303",43.311685,-71.665421
"New Hampshire","NH","Northeast","03304",43.133177,-71.537242
"New Hampshire","NH","Northeast","03307",43.333988,-71.446658
"New Hampshire","NH","Northeast","03431",42.965044,-72.294803
"New Hampshire","NH","Northeast","03440",43.050291,-71.981967
"New Hampshire","NH","Northeast","03441",42.780669,-72.446994
"New Hampshire","NH","Northeast","03442",43.020281,-71.903693
"New Hampshire","NH","Northeast","03443",42.875727,-72.456114
"New Hampshire","NH","Northeast","03444",42.889279,-72.069849
"New Hampshire","NH","Northeast","03445",43.020616,-72.214374
"New Hampshire","NH","Northeast","03446",42.858271,-72.29636
"New Hampshire","NH","Northeast","03447",42.753205,-72.153028
"New Hampshire","NH","Northeast","03448",43.052622,-72.274498
"New Hampshire","NH","Northeast","03449",42.977339,-71.997821
"New Hampshire","NH","Northeast","03450",42.948515,-72.068894
